id,drupal_id,drupal_uuid,title,content,author,date,project_id,status,migration_status
bb4ddc30-4f96-4aa3-98b2-adc4cc3303e9,7244,bb4ddc30-4f96-4aa3-98b2-adc4cc3303e9,"Agadir Al Massira Airport Undergoes Major Upgrades as Part of Morocco’s Airports 2030 Strategy","<p>The Moroccan Airports Authority (ONDA) is accelerating the expansion and modernization of Agadir Al Massira Airport, a key component of the national “Airports 2030” strategy. Recent upgrades focus ","ConstructAfrica",2025-04-16T00:00:00,f550c1dd-2fd3-4888-9249-ce21d07bf0aa,published,success
d75daeea-1786-4d5f-9255-dd35c89be805,7245,d75daeea-1786-4d5f-9255-dd35c89be805,"Tangier Ibn Battouta Airport Expansion Accelerates Ahead of 2030 World Cup","<p>Tangier, Morocco – The expansion of Tangier Ibn Battouta Airport is progressing rapidly, with a budget of MAD 3.27 billion ($327 million) and completion set for June 2029.</p><p>A steering committe","ConstructAfrica",2025-03-08T00:00:00,c5fcb060-c3eb-4716-80bd-3a16e8aa6355,published,success
826a5942-0422-4e47-95e1-b39f7717233b,7243,826a5942-0422-4e47-95e1-b39f7717233b,"Construction Advances on Sania Ramel Airport’s New Terminal","<p>Construction of the new terminal at Sania Ramel Airport in Tetouan is progressing rapidly, marking a major upgrade for the region’s aviation infrastructure. The 300,000-passenger terminal, designed","ConstructAfrica",2025-01-11T00:00:00,2ec56d09-7755-4c14-a172-a10a6c23aa4a,published,success
2446ddbb-18a3-4423-b932-e30d6f3c9710,6989,2446ddbb-18a3-4423-b932-e30d6f3c9710,"Aga Khan to build university hospital in Kampala, Uganda","<p>The Aga Khan University Hospital vice-chancellor says the first phase of the construction, which will cost $100m, will be completed in 2026.<br>&nbsp;</p><p>The hospital will cover health as well a","The East African",2023-04-28T00:00:00,c069321e-ae91-4948-95e6-db3a77f185d4,published,success
8f77f202-8465-4950-afa5-7bffda6192c0,6990,8f77f202-8465-4950-afa5-7bffda6192c0,"Kagera water project will end water scarcity in Isingiro refugee settlements","<p>The government secured a loan from Agence Française de Development (AFD), a French development agency, to construct a water treatment plant along the Kagera River in Kikagate to address the water s","New Vision",2023-12-08T00:00:00,98819a3a-b2b9-4062-85d2-0cc5ebdcb6a3,published,success
041001eb-723e-4d72-8954-511d44dc5dbb,6988,041001eb-723e-4d72-8954-511d44dc5dbb,"Request for expressions of interest (eoi) for provision of transaction advisor services under the public private partnership framework for the Mulago National Referral Hospital car park project.","<p>Mulago National Referral Hospital is the main referral hospital in Uganda. The hospital also serves as a general hospital for the greater Kampala Metropolitan Area. The hospital is currently underg","New Vision Uganda",2025-01-01T00:00:00,d6f58786-d422-4db2-80a3-b7442774f86d,published,success
fc2b7e6e-4006-404d-91f2-2bcfb5e999cf,6983,fc2b7e6e-4006-404d-91f2-2bcfb5e999cf,"Gridworks Project Update January 2025","<p>On the Chimuara-Nacala project in Mozambique, Gridworks is working with the country’s national utility to deliver a 460 km, 400 kV transmission line that will strengthen the power system in the cou","Gridworks",2025-01-25T00:00:00,5687336c-3f4d-4287-8b61-c6256a0d0144,published,success
1d5f5966-1fcf-47ef-b2f4-62f23e68b745,6982,1d5f5966-1fcf-47ef-b2f4-62f23e68b745,"Mozambique Inks Agreement For Transmission Project","<p>Mozambique’s state power utility Electricidade de Mocambique (EDM) has signed an agreement with the UK's Gridworks Development Partners for the delivery of phases two and three of the Chimuara-Naca","ConstructAfrica",2024-06-03T00:00:00,5687336c-3f4d-4287-8b61-c6256a0d0144,published,success
a7057f58-0892-4554-9976-2403c4d84cc2,7186,a7057f58-0892-4554-9976-2403c4d84cc2,"Project Status Update as of November 2024","<p>The completion rate for the power plants is 90% and for the associated lines and substations is 97.8%. Testing of the power plants is scheduled for February 2025, and testing of the lines and subst","AfDB",2024-11-15T00:00:00,413a1062-1b36-4c64-971b-d7432ff29e20,published,success
22e24051-1d97-4644-a91b-70689fcb9a50,6977,22e24051-1d97-4644-a91b-70689fcb9a50,"Development of IT Park In Entebbe on Course","<p>The dream of the Information Technology/Business Process Outsourcing (IT/BPO) Park in Entebbe is on course, following the conclusion of discussions with the developer.</p><p>The Ministry of ICT and","Government Info Hub",2024-05-18T00:00:00,5663957d-21f8-4224-82a7-74dc6b7394d8,published,success
bdac42c1-e92a-4489-b383-14b0fbeee6b3,6972,bdac42c1-e92a-4489-b383-14b0fbeee6b3,"GDC toured Menengai, Baringo-Silali, and Suswa geothermal projects","<p>The Geothermal Advisory Board (GAB) and GDC experts toured Menengai, Baringo-Silali, and Suswa geothermal projects, assessing drilling, steam fields, and power generation. This followed roundtable ","Geothermal Development Company",2025-04-03T00:00:00,85ab215f-fd38-4429-a0b6-79217df16152,published,success
49d26684-04c0-43d8-8e3d-89346baed0ad,6971,49d26684-04c0-43d8-8e3d-89346baed0ad,"GDC toured Menengai, Baringo-Silali, and Suswa geothermal projects","<p>The Geothermal Advisory Board (GAB) and GDC experts toured Menengai, Baringo-Silali, and Suswa geothermal projects, assessing drilling, steam fields, and power generation. This followed roundtable ","Geothermal Development Company",2025-04-03T00:00:00,69fac796-f66f-478f-b44c-ff9edad64e30,published,success
cc0217bb-651a-4430-b124-bfbef7b09426,6970,cc0217bb-651a-4430-b124-bfbef7b09426,"GDC toured Menengai, Baringo-Silali, and Suswa geothermal projects","<p>The Geothermal Advisory Board (GAB) and GDC experts toured Menengai, Baringo-Silali, and Suswa geothermal projects, assessing drilling, steam fields, and power generation. This followed roundtable ","Geothermal Development Company",2025-04-03T00:00:00,9c02434d-bf7c-40ae-be66-c89a0b3872a4,published,success
1cef08c8-1d60-4321-bd39-221ec38f5976,6974,1cef08c8-1d60-4321-bd39-221ec38f5976,"Directors Appointed for Project SPV Minkouma Energy Company","<p>Marcelin Mbala Mbie and Justin Ntsama take the reins of the project special purpose vehicle (SPV) Minkouma Energy Company for the 300 MW hydroelectric project in Minkouma. They were appointed yeste","Cameroon energy ministry",2025-04-03T00:00:00,e93ca32e-f8bd-48a4-a5f4-f03445277cd6,published,success
42a20a91-14f2-4430-acf7-8641e68aa92b,6984,42a20a91-14f2-4430-acf7-8641e68aa92b,"Project Ongoing Under EDM Direction","<p>The first phase of the Chimuara-Nacala project is ongoing under EDM’s direction.</p><p>&nbsp;</p><p>The groundbreaking ceremony for phase one was held in March 2021. It entails the construction of ","ConstructAfrica",2024-06-05T00:00:00,a025ab2a-07f0-4007-b952-8b27c6bbc111,published,success
fe2744ab-79c2-4470-9440-52a44e168c52,6964,fe2744ab-79c2-4470-9440-52a44e168c52,"","","ConstructAfrica",,b5098dcb-a158-4115-a4ad-61b4fb9617d1,published,success
47850ebb-e750-4308-a22a-bb879fa14fe9,6963,47850ebb-e750-4308-a22a-bb879fa14fe9,"Update On Railway Projects In Nigeria","<p>Watch the <a href=""https://nrc.gov.ng/2024/11/15/update-on-railway-projects-in-nigeria/"">video</a></p>","Nigerian Railway Corporation",2024-12-06T00:00:00,66c5f45b-4d7d-4b77-b003-cd5a142cba77,published,success
38917426-e2d7-4811-a986-0e886dd659a9,7084,38917426-e2d7-4811-a986-0e886dd659a9,"Project Said to be Delayed due to Legal Issues","<p>The Mambilla hydropower project is reportedly delayed due to legal issues between the government and a company that purportedly was awarded the construction contract for the project.</p><p>&nbsp;</","The Cable Nigeria",2025-01-24T00:00:00,f35139c0-f6df-4f90-b3b5-d4584ae8aa62,published,success
7d1ea7e6-8044-4e72-b922-657f3bd43ba5,7085,7d1ea7e6-8044-4e72-b922-657f3bd43ba5,"Senate President Meets with China Gezhouba","<p>The president of Nigeria's Senate Godswill Okpabio posted on social media in mid-June 2024:&nbsp;</p><p>Today, I received in courtesy, a delegation of the Chinese Contractor firm, China Gezhouba Gr","Nigerian senate",2024-06-12T00:00:00,f35139c0-f6df-4f90-b3b5-d4584ae8aa62,published,success
d8cf6ce1-3e9c-459c-9fd3-aef4b4b8748b,7086,d8cf6ce1-3e9c-459c-9fd3-aef4b4b8748b,"Al-Ansar Foundation Receives Management Team of China Gezhouba Group Corporation","<p>The Founder and President, Al-Ansar Foundation, Dr. Mohamed Kyari Dikwa, mni received the Management Team of China Gezhouba Group Corporation (CGGC) Global &nbsp;Projects Nigeria along side CGG Con","Al-Ansar Foundation",2023-03-17T00:00:00,f35139c0-f6df-4f90-b3b5-d4584ae8aa62,published,success
acd26169-ea5a-4994-8ab0-2704d230e603,6959,acd26169-ea5a-4994-8ab0-2704d230e603,"MRO Energy Limited Secures Federal Government Approval to Establish a 10,000 BPSD Modular Refinery in Delta State","<p>MRO Energy Limited is thrilled to announce a significant milestone in our journey to contribute to Nigeria’s energy security and economic growth. The Federal Government of Nigeria, through the Nige","MRO Energy",2025-01-22T00:00:00,e4eabc4f-270f-484a-b8dd-713296153c77,published,success
9868c7aa-6c4a-4798-8681-a48ab615b169,6958,9868c7aa-6c4a-4798-8681-a48ab615b169,"NMDPRA Licenses Three Refineries","<p>The Authority Chief Executive, Engr. Farouk Ahmed presented a License to Construct</p><ul><li>a 100,000 bpd refinery to Eghudu Refinery Ltd in Edo state,</li><li>a License to Establish a 30,000 bpd","Nigerian Midstream and Downstream Petroleum Regulatory Authority",2025-03-07T00:00:00,53f1a6a6-34bc-435d-a81b-0f4f7bae74c7,published,success
56ab8b36-2026-492d-99aa-d073205f5440,6957,56ab8b36-2026-492d-99aa-d073205f5440,"License to Establish Owaza Refinery","<p>We are excited to share that we have received a License to Establish (LTE) from the Nigerian Midstream and Downstream Petroleum Regulatory Authority (NMDPRA) for our 10,000 barrel-per-day modular r","HSI Refining & Petrochemical Company",2025-03-14T00:00:00,125f2b7d-55f8-4ff0-b5f5-1826fe26dbbe,published,success
f7698ff6-7f48-415b-94c1-efea8aa7a499,6955,f7698ff6-7f48-415b-94c1-efea8aa7a499,"Eghudu Refinery and Petrochemicals Complex","<p>The initial first phase of Eghudu Refinery is expected to be completed over a 24 to 36 month period. The refining capacity Eghudu Refinery for the first phase is planned to be 100,000 BPD. This wil","Eghudu Refinery",2025-04-04T00:00:00,fafc8ed4-7b9a-4346-95a8-c14282df8481,published,success
5b50cd17-852d-4cd8-b5cc-d2a816592f9d,6956,5b50cd17-852d-4cd8-b5cc-d2a816592f9d,"NMDPRA Licenses Three Refineries","<p>The Authority Chief Executive, Engr. Farouk Ahmed presented a License to Construct&nbsp;</p><ul><li>a 100,000 bpd refinery to Eghudu Refinery Ltd in Edo state,&nbsp;</li><li>a License to Establish ","Nigerian Midstream and Downstream Petroleum Regulatory Authority",2025-03-07T00:00:00,fafc8ed4-7b9a-4346-95a8-c14282df8481,published,success
04cc6ebe-e9a4-4b1b-97e9-7f7d532f9eb8,6953,04cc6ebe-e9a4-4b1b-97e9-7f7d532f9eb8,"The project is expected to be delivered in the first quarter of 2025","<p>The US$2.8 billion, 614 KM Ajaokuta-Kaduna-Kano (AKK) Gas Pipeline 🏭 is a great project that is sure to transform the energy sector in Kano &amp; Northern Nigeria with the delivery of over 3900MW ","Kano Chronicle",2025-02-03T00:00:00,7b8c760b-0f16-4973-a182-cdc3214e554c,published,success
2340a673-c088-40ff-8af7-901cdd0eacea,6961,2340a673-c088-40ff-8af7-901cdd0eacea,"Indonesians to build $1.3bn fertiliser factory in Mtwara","<p>ESSA Group, an Indonesia-based group of companies, plans to build a fertiliser plant near Mtwara with an annual production capacity of one million tonnes, a project estimated to cost $1.3bn (3.94tr","IPP Media",2025-03-20T00:00:00,1000b7a0-d9a2-43d7-8aba-3a42f133267e,published,success
f78111f8-41de-4d5c-81ec-d51b495b1501,6962,f78111f8-41de-4d5c-81ec-d51b495b1501,"Collins Residential broke ground on Seaton Interchange","<p>Read <a href=""https://www.linkedin.com/feed/update/urn:li:activity:7313863512198385664/"">Post</a></p>","Collins Residential",2025-04-04T00:00:00,225f318a-1f2a-4b26-bbdf-301e89e76264,published,success
b316712a-9922-4bd3-a8b2-0d131f630db7,6951,b316712a-9922-4bd3-a8b2-0d131f630db7,"Agenda 111 Hospitals Project in Nkoranza North progresses","<p>Work is progressing on the Nkoranza North District Hospital with about three contractors on site working to ensure early completion.</p><p>The project is among President Nana Addo Dankwa Akufo Addo","The Chronicle Ghana",2023-02-23T00:00:00,bd374790-3b74-490f-b6cf-35750f6c5cea,published,success
409b338e-caaf-4b33-9fbf-74ddef4028c8,6952,409b338e-caaf-4b33-9fbf-74ddef4028c8,"Lofa County to Break Ground for Modern Sports Stadium","<p>Monrovia – Lofa County is set to begin construction of a modern sports stadium as part of its initiative to boost sports development and nurture local talent.</p><p>The groundbreaking ceremony for ","Front Page Africa",2025-04-03T00:00:00,7adc9b12-e334-4f0a-8581-939efb737e73,published,success
0a998be7-82cf-48b9-b059-8a97542d13ad,6950,0a998be7-82cf-48b9-b059-8a97542d13ad,"Guinea seeks consultants for technical studies for 3 dams","<p>Guinea’s Ministry of Health, Health and Welfare is inviting consulting firms to submit expressions of interest to carry out the environmental and social impact study relating to the safety work of ","ConstructAfrica",2025-03-04T00:00:00,896edd65-2310-439d-8fc8-80c00fab1c4b,published,success
a47afc31-0dc2-44af-b98f-04d22403b8d9,6947,a47afc31-0dc2-44af-b98f-04d22403b8d9,"Ivanhoe Mines Announces Makoko Discovery Extension","<p>Drilling confirmed the continuation of mineralization stepping further west from the Makoko area, opening up a new area called “Makoko West”, which revealed shallow, and high-grade copper mineralis","Ivanhoe Mines",2025-02-24T00:00:00,63bec435-f2a2-49e1-94cb-5f214508ada8,published,success
1b6166ca-f2d5-4b25-b8e0-897d908f53b6,6945,1b6166ca-f2d5-4b25-b8e0-897d908f53b6,"Ivanhoe Commences Copper Exploration Programme in Zambia","<p>Ivanhoe Mines Executive Co-Chair Robert Friedland and President and CEO Marna Cloete are pleased to announce that the company has been granted by the Government of the Republic of Zambia a vast, 7,","Ivanhoe Mines",2025-04-02T00:00:00,da21a7a8-50ac-42d4-8119-49970a0dafc6,published,success
25ca6aea-4dc1-4661-b568-48cd68b29cc0,6944,25ca6aea-4dc1-4661-b568-48cd68b29cc0,"Afrieximbank seeks partners on sh370b project in Kampala","<p>The Africa Export-Import Bank (Afreximbank) is searching for project development partners for its multi-billion Africa Trade Center in the heart of Kampala.</p><p>In October 2022, the government of","New Vision Uganda",2023-01-10T00:00:00,c6c4c544-7639-4b7d-af4a-bd80b0bbd7c0,published,success
26a33107-ee2c-4a89-82e0-68ad61b575db,6940,26a33107-ee2c-4a89-82e0-68ad61b575db,"Construction progress of the NSSF Pension Towers","<p>The construction of the NSSF Pension Towers is still underway. See more<a href=""https://www.facebook.com/Greatafrica6/posts/one-of-the-tallest-buildings-in-uganda-nssf-pension-towers-kampala/113842","Great Africa",2025-03-08T00:00:00,ce40f730-e7b9-4a23-b82d-9058c419c0d4,published,success
529f8523-5cd7-408f-9dd5-37097d416ef3,6939,529f8523-5cd7-408f-9dd5-37097d416ef3,"Government working hard to complete Tema General Hospital project ","<p>The President’s Representative at the Ministry of Health, Dr Bernard Okoe Boye says the government is doing its best to ensure the completion of the 400-bed facility project at the Tema General Hos","Joy Online",2024-05-04T00:00:00,246c96e7-107a-4b0c-ab74-05ff3057cb38,published,success
ee2cd94e-f10d-4b93-8627-3b89a50b7156,6938,ee2cd94e-f10d-4b93-8627-3b89a50b7156,"Uganda Signs Refinery Agreement with Alpha MBM Investments","<p>A $4 billion oil refinery agreement between Uganda and Alpha MBM Investments LLC, based in the United Arab Emirates, has opened the door for a refinery in Hoima District that can produce 60,000 bar","Ugandan government",2025-03-29T00:00:00,c0a3879d-e67a-4e92-ac19-5cea96337e93,published,success
914e0b30-f1ab-4d1c-8d3a-8de61bee2568,6941,914e0b30-f1ab-4d1c-8d3a-8de61bee2568,"Ivanhoe Mines to Source Power from SunCentral Solar Plant","<p>South African news agency Creamer Media's Engineering News reports that Enpower Trading has signed a 10-year power purchase agreement with mine developer Ivanhoe Mines for the delivery of 48.3 GWh ","Creamer Media's Engineering News",2025-03-26T00:00:00,6de9b4be-22f0-4b13-b180-2ca4420c981d,published,success
507ae554-20f7-411a-83a4-76baeebb5640,6942,507ae554-20f7-411a-83a4-76baeebb5640,"Construction Begins on Phase 1","<p>Independent Power Producer, SolarAfrica Energy, has officially broken ground on its first utility-scale solar farm based in the Northern Cape. Known as SunCentral, Phase 1 of this project will tota","SolarAfrica",2025-06-25T00:00:00,6de9b4be-22f0-4b13-b180-2ca4420c981d,published,success
a7fa4889-0e1b-4617-9d2b-95a6d83e411f,6931,a7fa4889-0e1b-4617-9d2b-95a6d83e411f,"Contract Signed for Complex","<p>The Prime Minister witnesses the signing of the contract to establish the Xin Feng Integrated Mineral Industries Complex within the ""Suez Canal Economy"" with investments of $1.65 billion.</p><p><br","SC Zone",2025-03-25T00:00:00,6ecd9035-cf11-446a-a356-32d03696500c,published,success
